ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000300.SH,20250910,4438.2998,4466.6325,4414.5937,4445.3649,4436.2584,9.1065,0.2053,203597646.0,535539349.4891
000300.SH,20250911,4438.839,4548.0345,4427.9242,4548.0345,4445.3649,102.6696,2.3096,253264051.0,693156671.3977
000300.SH,20250912,4544.5905,4564.6665,4517.7897,4521.998,4548.0345,-26.0365,-0.5725,266442003.0,689576075.6914
000300.SH,20250915,4534.8866,4566.9053,4522.4958,4533.0557,4521.998,11.0577,0.2445,231885678.0,613314652.4191
000300.SH,20250916,4539.9217,4552.419,4494.7875,4523.3367,4533.0557,-9.719,-0.2144,249269206.0,613728334.8059
000300.SH,20250917,4517.2855,4556.0296,4503.7959,4551.023,4523.3367,27.6863,0.6121,235716472.0,608454200.5211
000300.SH,20250918,4546.0319,4573.8331,4454.9886,4498.109,4551.023,-52.914,-1.1627,309859826.0,839987127.411
000300.SH,20250919,4499.0906,4533.0919,4491.8437,4501.9195,4498.109,3.8105,0.0847,225044000.0,603887059.8171
000300.SH,20250922,4512.0251,4523.8695,4487.1299,4522.608,4501.9195,20.6885,0.4595,196459956.0,563149164.266
000300.SH,20250923,4536.7569,4560.7319,4459.7281,4519.7781,4522.608,-2.8299,-0.0626,252827062.0,680513630.6958
000300.SH,20250924,4495.2659,4567.4948,4494.1133,4566.0708,4519.7781,46.2927,1.0242,220482608.0,629161495.4841
000300.SH,20250925,4563.9827,4613.9486,4558.8424,4593.4875,4566.0708,27.4167,0.6004,229823333.0,669866986.6186
000300.SH,20250926,4576.9142,4597.8472,4550.0487,4550.0487,4593.4875,-43.4388,-0.9457,208482114.0,598723903.1739
000300.SH,20250929,4555.0342,4647.5691,4541.4252,4620.0528,4550.0487,70.0041,1.5385,274358877.0,693395231.2412
000300.SH,20250930,4629.8987,4647.5031,4616.2243,4640.6935,4620.0528,20.6407,0.4468,247980359.0,664624101.862
000300.SH,20251009,4662.1133,4726.3449,4651.9895,4709.482,4640.6935,68.7885,1.4823,347678696.0,862208005.9084
000300.SH,20251010,4679.4983,4692.5858,4600.9646,4616.8341,4709.482,-92.6479,-1.9673,319020899.0,792743047.2505
000300.SH,20251013,4490.8661,4601.8072,4490.8661,4593.9785,4616.8341,-22.8556,-0.495,315010354.0,714001634.3953
000300.SH,20251014,4634.0543,4641.4492,4520.9258,4539.0644,4593.9785,-54.9141,-1.1953,372954030.0,808959003.2014
000300.SH,20251015,4544.2431,4608.8239,4526.834,4606.2879,4539.0644,67.2235,1.481,284771855.0,607326345.3256
000300.SH,20251016,4588.9206,4645.0959,4586.2801,4618.4218,4606.2879,12.1339,0.2634,248235518.0,560567191.7414
000300.SH,20251017,4610.6967,4618.5621,4509.3289,4514.2345,4618.4218,-104.1873,-2.2559,256905617.0,559085965.2187
000300.SH,20251020,4558.2421,4570.4376,4520.5024,4538.2201,4514.2345,23.9856,0.5313,218420405.0,505798833.7032
000300.SH,20251021,4556.1224,4615.463,4547.9283,4607.8715,4538.2201,69.6514,1.5348,215711175.0,551390253.2159
000300.SH,20251022,4576.0277,4603.4884,4567.2361,4592.57,4607.8715,-15.3015,-0.3321,185333960.0,440935302.7474
000300.SH,20251023,4578.7018,4611.3409,4541.6944,4606.3447,4592.57,13.7747,0.2999,200463917.0,420800208.7756
000300.SH,20251024,4622.7873,4660.6835,4622.7873,4660.6835,4606.3447,54.3388,1.1797,208814483.0,551986648.5605
000300.SH,20251027,4699.3819,4720.4288,4687.6876,4716.0186,4660.6835,55.3351,1.1873,262200674.0,672670372.5227
000300.SH,20251028,4697.7277,4734.3218,4679.2288,4691.973,4716.0186,-24.0456,-0.5099,220906645.0,571563257.0955
000300.SH,20251029,4701.0362,4747.8378,4697.268,4747.8378,4691.973,55.8648,1.1906,246211324.0,645898688.7652
